adjective,noun,label,pan,pna,rep
fascist,holidays,1,0.6171507084083886,0.5488486138401504,0.6458811496381167
paleobotanical,discoveries,1,0.3402257570865141,0.6577966002969993,0.5400128203814722
concessive,response,0,0.51016439413623,0.8591516763245126,0.7808227858678668
muslim,notion,1,0.5964359361071678,0.536385440458397,0.62444796746451
affinal,grandparents,1,0.5111760265251192,0.5014659530295666,0.5469685054555325
soulless,faces,1,0.4750991171174694,0.6585876379211204,0.6268813745182673
prepotent,effects,1,0.520324873992986,0.9110399833832535,0.8213462656857666
requisite,bite,0,0.7004143833359957,0.569993573672739,0.7130518593311705
idiosyncratic,insight,1,0.5755692488882914,0.6615559498162855,0.6931513975692246
rotary,mowing,1,0.7072867684789388,0.3827661583120966,0.5947037978526546
puristical,bigotry,0,0.043207205710764175,0.44573854503071364,0.21082553932847597
sanskritic,scholarship,0,0.3661263822615448,0.6035462951773253,0.5210281871767547
modernminded,merchant,1,0.08239141423237888,0.6379864183803194,0.36195186117516753
emotive,types,1,0.5522363844437961,0.8006031506899349,0.7693735905535196
choreiform,motions,1,0.4224762899492408,0.6919271054739695,0.6150483259520406
manoeuvrable,cutoff,1,0.2884799229635192,0.47012288567300303,0.38384303097944183
vanward,woman,1,0.1335893640833053,0.7414934929258324,0.4625904771307155
emotive,ambience,1,0.5873367516314505,0.44026775508068644,0.5556067847646882
algerine,affair,1,0.4296145303899746,0.7031737759673421,0.6269918578326533
unsubmissive,spirit,1,0.20264279296480828,0.7107490481375873,0.4866442064824993
coralloid,type,1,0.32926160510067337,0.8431978010374247,0.6545439282087452
segregated,pockets,1,0.5472142327126513,0.5611981807995631,0.6092022210716248
apodeictic,science,1,0.3486807212861536,0.7500552974984688,0.6059115669255732
extraphysical,consciousness,1,0.14597604670213168,0.789168769545677,0.501777137855963
chemotherapeutic,area,0,0.7036766072094158,0.9004103340687908,0.931764613997222
writhen,immobility,0,0.15433241803053632,0.34952865593939214,0.2188951472114989
syllogistic,elements,0,0.5305501457223412,0.7756284559427816,0.7391157813892405
antirachitic,radiation,0,0.35745573425,0.6071568650771019,0.517844101933853
dangerous,troughs,0,0.7311723754287294,0.385166726532349,0.6115699089283009
jordanian,houses,1,0.6091875018890711,0.7926013204465315,0.8005893210067515
lightheaded,speculation,0,0.21810312267146603,0.5599354424331872,0.39766762205730954
unshakeable,willpower,1,0.4846216220078004,0.4264409010653393,0.4807804899324307
freewheeling,industry,1,0.4350475187083299,0.7630867882185476,0.6697497251999782
streptococcic,throat,1,0.17505876917342217,0.42709655947485387,0.28301898557498945
grassy,shadows,1,0.6328675326128742,0.6004252004598976,0.6897575999176035
monolingual,behaviour,1,0.5287369723021241,0.7182070567769432,0.7003089511611277
zigzag,career,0,0.5523073381455964,0.70868072596216,0.7091538538660164
pyrogenic,hyperemia,0,0.39566839180880337,0.4227164862216925,0.4213882224897851
baseless,alarm,1,0.4982969332622284,0.5912018406168508,0.597554576362576
kinesic,level,1,0.1671308734922375,0.628545559526933,0.41001507581735663
beautiful,privacy,0,0.9179924712528145,0.5945913785143827,0.8684783733304585
counter,medicine,0,0.3558935438471996,0.6691060085798476,0.5574583533561551
nighttime,friends,1,0.40916352466503936,0.8618115500004134,0.7179028575027824
chthonian,spirit,1,0.3953982879404742,0.8127944702030827,0.6769539072158951
castalian,flood,1,0.3644094777215931,0.5583097248814227,0.490271473882811
papal,disputant,1,0.7184460425639699,0.40068945221356767,0.6135989692436408
eurhythmic,order,0,0.3087740966873039,0.8955940553592593,0.6757786677374789
inextensible,connectors,1,0.3934263150855715,0.44221567982363646,0.43273662381482636
definitive,domain,0,0.8144827466602109,0.7842611839987551,0.926557584186809
decasyllabic,poems,1,0.27927475121998413,0.579977652250026,0.4499713727962684
paraphrastic,imitation,1,0.412426412063815,0.7039226517028346,0.616478482094377
unforgotten,lines,0,0.5150805088931601,0.8983506901976083,0.80966945288167
segregated,level,1,0.5407969894348205,0.7809011401282037,0.7491329348598712
soothing,lubricant,1,0.643162263455079,0.4637647993023811,0.6067528126414437
mirthless,jokes,0,0.4201244576358305,0.541634379808092,0.5150093584092355
speechless,room,1,0.6326669578702909,0.8888447531286363,0.8787196229513946
whopping,lot,0,0.43884151901482404,0.6706179475242143,0.6115553586614886
demountable,stage,1,0.4767450025848043,0.874267250279048,0.7693366012802589
mixotrophic,algae,1,0.25027682332397166,0.5726821867849468,0.42662306317126375
uncapped,knob,0,0.33223874913451895,0.4996155998616786,0.43119442207664926
undisguised,blessings,1,0.6246956125681824,0.6410264175593575,0.7111442141450759
spineless,mother,0,0.4344792946797649,0.7249394093190962,0.6443761686381158
noncarcinogenic,promoter,0,0.2537796909374104,0.4726142794544118,0.3632602887942192
placid,bliss,1,0.6322096903122896,0.5742221477351079,0.6721574740807592
pleiotropic,function,1,0.4763146729811737,0.7949716209937036,0.7170741680530542
grassy,precincts,1,0.6927377567485044,0.5409186004249674,0.6890752419456806
calcic,phosphate,0,0.1523678445968531,0.3361682458376567,0.20887816448351448
quantal,range,1,0.500806678120834,0.8253825851341774,0.7526923792684695
basaltic,substance,1,0.5640370397268994,0.7020032774822866,0.7122857633171898
constitutive,principle,1,0.24444280711979,0.37678632769617465,0.29445687584585006
instrumentalist,debate,1,0.4129217478540519,0.7499109166531902,0.64694592842074
inflexible,invertebrate,1,0.586207735680137,0.2765327545228962,0.44753782510123835
votive,abbey,1,0.6851286482874365,0.594425605311813,0.7192833347547802
assertive,elders,1,0.6894711429720317,0.6197734067527609,0.7386817744221014
vestigial,cent,0,0.461770429999894,0.5431932720430332,0.5426943741821499
graphic,garden,1,0.8198586253388143,0.7611004368144523,0.9148149889657899
mesaxonic,foot,0,0.09512644713934111,0.7865159310562501,0.467482484842566
unseasonable,visit,1,0.3053710272694231,0.4771612818490597,0.3992716545711774
platy,minerals,0,0.1415753378660322,0.5087472351512895,0.3151128082849107
appealing,solutions,1,0.5066401344831203,0.7233149513265783,0.6895106786794953
this,announcement,0,0.5758952427756369,0.5503234396500375,0.6204350805763792
tripersonal,godhead,0,0.09596768556691444,0.3890725677849746,0.2074536489718918
inflexible,sole,1,0.6150452903006475,0.4509544804871307,0.5803529293299883
demountable,files,1,0.3811277275440737,0.6398708689134358,0.5544472105504564
deadlocked,lines,0,0.4618965504539146,0.8823798997415939,0.7651489054173272
concessive,margins,0,0.39847538761295964,0.5921424502748479,0.5342625213799382
provisional,illusion,1,0.7873378734928747,0.6843247555240999,0.8436594119175712
goitrous,form,0,0.34538382064991113,0.769269472386497,0.6163977777429586
pilose,spines,0,0.1932551588406546,0.5817826533077912,0.39608244216845956
palatine,counties,1,0.3186298067421137,0.6603699500791039,0.5278735607755873
hormonal,mixtures,0,0.7033578862719501,0.6129324154237231,0.743087466083238
votive,rings,1,0.5773368370510613,0.6214455435699081,0.6679863192766904
prepotent,aspect,1,0.44590193014386137,0.784779837947781,0.6909212000604212
suitable,overlay,1,0.8362997376099659,0.4345772253212783,0.7112695425028345
seismographic,survey,0,0.2615369414032914,0.6241664314745753,0.4675856572349163
paleobotanical,information,0,0.2847161862939826,0.7711376628291895,0.5787813533702233
grassy,elevations,0,0.6617050872333848,0.5612261866534882,0.6825210375622229
barrelled,vault,0,0.43011585348903547,0.6548942331112669,0.5956603199393354
queasy,emotion,1,0.4014030921523432,0.6274112719807641,0.5592594798228048
galatian,defection,1,0.3881528603190784,0.4257493513662735,0.4185649288519148
appealing,tale,1,0.5631604435936775,0.7211102348806272,0.7242512324305554
imagic,phantasy,1,0.0712650676518374,0.35732884398709597,0.17082682803861585
oniony,taste,1,0.21405697911439459,0.7364326341438854,0.5107902970451592
cricketing,analogy,0,0.3224359744765839,0.6214672969216735,0.5048054555729865
epitheliomatous,infiltration,1,0.3588856549462295,0.6253034979090929,0.5306566744594665
salvific,significance,1,0.2793409965537269,0.7274295233457497,0.546684549818882
requisite,saving,1,0.6579720316556213,0.5626829205476228,0.681086071941294
jordanian,crises,1,0.6091875018890711,0.6776713098841501,0.725240178704019
inflexible,orientation,1,0.6038843507695723,0.6652971655612218,0.7137323437505304
palatine,city,1,0.3632378539089794,0.8185172213924331,0.6601157261664808
uncapped,lysimeter,0,0.32039241508846916,0.13602671282389253,0.18523792161090855
gametic,type,1,0.3386303333995877,0.7202082046622039,0.57990898834074
stalagmitic,matrix,0,0.29525611694148735,0.6239245703753008,0.4890151115674861
epitheliomatous,proliferation,1,0.3144440559995173,0.5816020379271294,0.4735527711359412
phantasmagorical,style,1,0.3588423135181375,0.8531635197615851,0.6800159931903618
unsubmissive,silence,0,0.2868543312902403,0.7317122799614981,0.554302624051511
deadlocked,traffic,1,0.4572770432446856,0.7181112355208302,0.6544953546052734
gametic,state,1,0.4981725501105869,0.9168345878745255,0.8109626825498378
algerine,wars,1,0.39807712272108875,0.671319398786824,0.5859166555524101
quirky,buildings,1,0.5353329655008383,0.8234610801299105,0.7735373810862868
flourishing,monastery,0,0.46280828494775006,0.36812377061251106,0.42858170972359366
grassy,zones,1,0.6256111141204255,0.6160464223111058,0.6953532373254697
candid,laugh,0,0.6028888989635157,0.6380606278302774,0.6952385082427958
volscian,armies,1,0.40611863282008126,0.6420470972454096,0.5718738873038247
cricketing,scene,1,0.3374687682190337,0.7570001567142407,0.6032864523651386
extradural,indicator,0,0.43123586590335544,0.6025983589221354,0.5620917426510315
segregated,experience,1,0.5487346695870662,0.7915961694886904,0.7612266310001652
gastrohepatic,catarrh,0,0.36765844488387456,0.5350126480477552,0.4770777876142331
oniony,sauce,1,0.29214773502409963,0.6370446065597991,0.4956266458738872
traverse,sailing,1,0.0875375917441055,0.4740477322854592,0.25776692923797834
palatine,trade,1,0.3398814046547063,0.7811320407269304,0.6206521729582053
castalian,hierarchy,0,0.42603439237601926,0.6571628172480204,0.5945345509924983
undersea,petroleum,1,0.5164359257636048,0.5320452504770729,0.570384110393672
noctilucent,heights,0,0.2362932946393518,0.6097722227143091,0.44198695066482313
graphic,mistake,1,0.7378461473579473,0.6970597855031233,0.8203225340446021
cispadane,provinces,1,0.11458882338984269,0.697489402814604,0.4215762901399718
biharmonic,experiment,1,0.35279729114196967,0.6940470192744624,0.5718275897039374
uncapped,islands,0,0.4231612560798366,0.7930940012355063,0.6818127828817054
famous,boroughs,1,0.7180268659976009,0.41466958467742987,0.6224960997330931
syllogistic,sequences,0,0.596132129668275,0.6870197921779266,0.7230106890645848
forseeable,limit,1,0.5051675673503271,0.7810564879575441,0.7264237649113999
inexhaustible,egoism,1,0.7501350997106815,0.5802841838515184,0.7516311590943571
concessive,connectors,1,0.44168259332372384,0.48799111229905096,0.49364251336150305
ham,enthusiasts,1,0.36576244712831474,0.5121579523019567,0.46088017053895686
nonbusiness,units,1,0.5087884804074925,0.7885452554100859,0.7336516841982282
hypochondriac,delusions,1,0.33726438120959185,0.5634734474205731,0.47627775713364046
concerned,self,1,0.6615348781446898,0.7427797588545264,0.801440209505203
burnable,absorber,1,0.2946624848477698,0.4061077150289169,0.34583237315219173
bear,condition,0,0.6336186278429945,0.8549731881866659,0.857122409657591
atomic,documents,0,0.7337260443737571,0.6697552333810555,0.7997836129303941
attempted,cooperation,1,0.6176830467016688,0.7839722668853292,0.8003711372161122
fascist,savagery,1,0.6253645227967951,0.45063374081147045,0.586749329572444
barrelled,name,0,0.3056610238277942,0.7640245043843682,0.5875274120175753
muslim,dynamism,1,0.7412403494555928,0.4647294791099002,0.6701777776267679
zonary,types,1,0.2536491593148666,0.7981182104416781,0.5765800054488648
definitive,p,0,0.7017633890517867,0.5811858683641394,0.7212533014250225
ruskinian,mode,1,0.33534623536212294,0.748508350400662,0.5963602394737476
necked,jug,1,0.37600207901941707,0.4408393788847815,0.42067879364075383
syllogistic,material,0,0.596132129668275,0.8390548597858303,0.8226862384544947
cabalistic,treatise,1,0.5147153591075865,0.6550567176363152,0.6499299698560651
undisguised,detestation,1,0.547890156243853,0.4352332830676888,0.5270512544775089
syllogistic,paradigm,1,0.5558247408240832,0.6184313844379062,0.6522375247829496
unarmoured,points,0,0.2642531119844118,0.7368392806914337,0.5431939576997232
graphic,blood,0,0.7036176100659796,0.7169338214868888,0.8114380004934959
unforgotten,sins,1,0.5150805088931601,0.7169046284921519,0.6907117928517506
definitive,crystallization,1,0.7017633890517867,0.4686958899352405,0.6475038660008445
responsible,district,0,0.8338205720764308,0.7687433195257629,0.9287645854025119
apodeictic,style,1,0.4614000788945779,0.8531635197615851,0.745676529650917
epichorial,decidua,0,0.0,0.35851534950839054,0.125978692457499
industrious,plough,1,0.635982259104289,0.4484915588255656,0.5921426869862104
goitrous,sections,1,0.32410001668059096,0.6374720354261095,0.5163636745941773
fascist,conviction,1,0.6348273234978239,0.6593409827587491,0.7296380299547249
undisguised,attitude,1,0.547890156243853,0.7136138471471299,0.7095600407770771
acetonic,solution,0,0.043207205710764175,0.7277780166011228,0.39573313808669125
requisite,outputs,1,0.7004143833359957,0.5525351441812381,0.701605956892805
wrinkly,neck,1,0.2996163979607272,0.6165916814114634,0.48699918580870133
adjusted,prevalence,0,0.45122959665259327,0.6031908923623351,0.5752807948848783
affinal,pairs,0,0.593188504505986,0.7168954083211447,0.7407128135552841
prepotent,ion,0,0.40175734103319927,0.5423980072882505,0.5037508242291607
sanskritic,goddess,0,0.40035491955351254,0.572243860562859,0.5224201604252615
interprovincial,marketing,1,0.4115184523633469,0.5633006830408281,0.5237041595497283
wise,bureaucrat,1,0.8556933161127322,0.48811377893228597,0.7587849322898903
sunken,brig,1,0.6333880375720853,0.46816753061179567,0.603381532072465
physiologic,tissues,1,0.6618521970882735,0.6874127928768116,0.7653442887161233
venereal,agents,0,0.5495650678022761,0.749999039507461,0.7344868264148622
transitive,gestures,1,0.496407231492111,0.4969495648036717,0.5345520984379877
nonferromagnetic,needle,1,0.34124383328945423,0.678063612188041,0.5539518572596802
eerie,position,1,0.6727726885079467,0.8994347956121841,0.911339432923109
prepotent,behavior,1,0.40968353618837705,0.7755618932869893,0.6616897384294971
baryonic,number,0,0.2716292198462146,0.7778272191262573,0.5747884205135158
baseless,case,1,0.4958836710594857,0.7862781524315388,0.7239033078568928
stereographic,solution,1,0.4430378116462095,0.7585087841908004,0.6718639683954508
palatine,apprentice,1,0.26948145799473117,0.4294133308322155,0.3449900997031551
chippy,chaser,0,0.3535286417392481,0.3713377022055574,0.36072470912094245
nonlegal,restraints,1,0.47344571223869075,0.6743707884561345,0.6361703900409279
demountable,volumes,1,0.34169954680726083,0.6550345986288765,0.5391455914794295
papal,carriages,1,0.7320508396238335,0.5460625852950995,0.7176170911534268
woollen,trade,0,0.194997125826809,0.7645787330699999,0.5170404452599535
unshakeable,decision,1,0.4443142331636085,0.7373907796857092,0.6588360189430669
noncrystalline,orientation,0,0.3632473268086038,0.642301786100287,0.5445933764030719
wrinkly,type,1,0.31165893872026473,0.7864146361363864,0.6060466263277074
appealing,myth,1,0.5214553544570024,0.6161898234416254,0.6287636323832071
prepotent,predispositions,1,0.47117652524560344,0.5130442100018696,0.528950441972624
unforgotten,longing,1,0.40658886071504724,0.574153095303078,0.5276630266207725
segregated,impurity,1,0.5569484839754728,0.45297481167488934,0.5444821704767443
cispadane,territories,1,0.19810341794479874,0.7561971754429071,0.5135341619019901
platy,hematite,1,0.3254436334454823,0.45220496562474394,0.395761150977501
seismographic,crews,0,0.3873159806371033,0.5591487290350801,0.5054869580283013
ham,fists,1,0.3371175814445774,0.46055675852065925,0.4087106703193132
dissymmetric,phases,1,0.3264847129756374,0.7434277154188467,0.5873559191576379
barrelled,space,1,0.3869086477782713,0.8304273261778633,0.6830788446884036
prepotent,individuals,1,0.38692423188674213,0.7143900088823681,0.607013719603521
doable,activities,1,0.3227099508237963,0.7798051262557821,0.6087885597109027
unarmoured,gunboats,1,0.3469997113453597,0.46721629084816546,0.41940355318254197
leftover,days,0,0.5000363167966959,0.8177668654017342,0.7472062370659178
aberrant,pathways,1,0.3864686587303047,0.42741213069823075,0.4185767858184252
drunken,punks,1,0.6664397971246685,0.3185809607802297,0.5264719607480611
anomic,speech,1,0.3993548295234273,0.714037286334077,0.6147409104466581
printed,checklists,1,0.705758417742844,0.36164500250193776,0.5798780836291815
unengaged,parents,1,0.33810298268200223,0.7173370764983144,0.5776890254125017
antichristian,enemies,1,0.3095288931622148,0.554272470017352,0.45248842844589726
nondepartmental,schools,1,0.22691630211681002,0.8194717608001246,0.5734644124304025
thirtieth,clause,1,0.5501387389179757,0.6226056590986329,0.6513338687659216
anomic,stress,1,0.39232374254007096,0.6928943425962459,0.5963778961979638
segregated,laboratory,1,0.6791306422849258,0.6967741574042144,0.782543858301047
jordanian,priorities,1,0.5849102852076519,0.6248508386017044,0.6750676082533453
enjoyable,ascent,1,0.6791313086412355,0.6262182805599887,0.7362872213526866
graphic,punch,0,0.6954037956775729,0.4839837405236337,0.6534551163847331
undersea,probe,1,0.4732287200528406,0.5175099365308748,0.5331920884527845
zigzag,transformer,1,0.5411129032771168,0.48363462673063345,0.5544446088152817
anomic,characters,1,0.40029221292332523,0.7309098719472831,0.6264028691775444
inflexible,factors,1,0.6286500873605112,0.8311945604983063,0.8383519211606425
vestibulospinal,fiber,1,0.4616901676348708,0.6312164573773715,0.6003517749838931
octagonal,inductor,0,0.6865534902191397,0.4718899102942977,0.6398600639837345
symmetric,trajectory,1,0.6329401809716662,0.5164382259656044,0.6347415003093375
seismographic,needle,0,0.2969633236661428,0.5502274851490129,0.44179164830357526
idiosyncratic,identification,1,0.5506362153064074,0.6127634164186869,0.6451997056866113
enjoyable,sitting,1,0.6126604829136215,0.5402918453839068,0.6373964796279527
exorbitant,drain,1,0.6332005975495757,0.5608447032188987,0.6640215102039709
baseless,sugar,0,0.5090091883369438,0.6197713971347952,0.6231433378070561
soothing,eyewash,1,0.6007199117747046,0.22341922527404284,0.4220072479703993
syllogistic,symbols,1,0.5257894497292864,0.6461109825468564,0.6511550286632499
baseless,creation,0,0.6247211920493635,0.7716607883243257,0.7968056521262841
graphic,humorist,0,0.7036176100659796,0.41939267189250873,0.6163673630507472
distasteful,venture,1,0.5530761789912104,0.665148089482055,0.6811057030565117
plentiful,ions,1,0.678612102735068,0.6577806138064514,0.7566473580822741
domelike,configuration,1,0.4244465035475612,0.7209439311496194,0.6353334056869397
uncapped,cola,0,0.31689608820181725,0.2784325502214342,0.2763620089736465
modified,substitutes,1,0.6887917729026078,0.5471589663782043,0.6906401452442398
ithyphallic,posture,1,0.38200384678737986,0.7156650028947833,0.6046994399627572
tantalizing,form,1,0.49700189204587114,0.8231304225203289,0.7487799039414105
expensive,maize,1,0.7858350507713001,0.4945675952494365,0.7182907694978724
requisite,nerves,1,0.7004143833359957,0.6932085600627671,0.7938327058472532
ham,obeisance,0,0.37558821921422714,0.47190264846975555,0.4407791854846315
loutish,manner,1,0.3415519528059068,0.7829108431439333,0.6228879064137185
baryonic,component,1,0.20194284393820436,0.5706421372265701,0.3943407350333677
phantasmagorical,version,1,0.35290117048151914,0.8176537500727827,0.6529317740035775
wakeful,hollow,0,0.48626113838245844,0.49718729701237646,0.5282121267510169
uncomplaining,darling,1,0.5574392964569626,0.6101503624467586,0.6478420993518988
tabetic,process,1,0.25130306485806864,0.6647870740138792,0.4876648809796723
dichromatic,spectrum,1,0.3290044448508302,0.6675789303930284,0.5392419850762348
modified,trays,1,0.7404481826498315,0.5087041598594125,0.6985008026362642
bendy,legs,1,0.27265501988172225,0.7622659098457153,0.5652430347841428
responsible,pathologist,1,0.7175795568035962,0.41387583384637133,0.6216893289220046
hormonal,antigen,1,0.7525062350193326,0.6620024906794078,0.806724483001672
speechless,defendant,1,0.6326669578702909,0.5896393191519946,0.6825578657903266
murine,hypothalamus,1,0.5716020580226258,0.4907782154812863,0.5786480745594736
drunken,adventurers,1,0.7732180116964744,0.64765882957066,0.8105809469648867
funky,shapes,1,0.424479930075256,0.6707567738678714,0.602451657400638
barrelled,meat,1,0.3579662406159488,0.6678796459538324,0.5579813412702621
prepotent,breed,0,0.520324873992986,0.6959837044468997,0.6803534467920787
enjoyable,face,1,0.7194386974854274,0.8694768469553501,0.9215757030536876
salvific,ways,1,0.3203348991806837,0.8469962207249009,0.6513190630652504
dangerous,style,0,0.6286154377170408,0.580547328940761,0.674003171841275
manoeuvrable,flight,1,0.20129115597642375,0.6361094647272038,0.4368444701197643
loutish,father,1,0.35151609303167464,0.6873218659665016,0.5665982578825126
photorealistic,pictures,1,0.24720236322503447,0.6328259179261854,0.4640854700024125
tuneable,voice,1,0.054035959791085275,0.5370467309495296,0.27762089317271527
queasy,knot,0,0.4290176067509267,0.5613193896309969,0.5336086857958197
baseless,contention,1,0.5207649852263228,0.5487686085763838,0.5841196862816518
crunchy,fries,1,0.4069624013346806,0.4665777958588863,0.4573748505040762
famous,bombardment,1,0.7640240474515206,0.47653628248973545,0.6925052256201591
kashmirian,author,1,0.3649261318032934,0.7837710962413268,0.6384167417157683
monolingual,dutch,1,0.4468806241997738,0.3859194563406614,0.43005135748970313
godly,enoch,1,0.665220584919639,0.3170918367521279,0.5247151017512613
doable,program,1,0.31848224139348497,0.7389183207307674,0.5792760989994857
venereal,effort,0,0.6390208053938504,0.8723645739034788,0.8719829925900736
batholithic,area,1,0.3158726605425043,0.7864689007600981,0.6087799529321527
nighttime,shots,1,0.3492341312592715,0.6339328298699641,0.5301349486608984
subsequent,cups,1,0.8260194423625424,0.5583287737607373,0.7858204126405014
rostrate,ends,0,0.022780869713166254,0.5532878094320487,0.2682582496898731
modified,electricity,1,0.810973931212061,0.6691894081707354,0.8488690511355661
unengaged,members,1,0.42605660369948756,0.8914064098622317,0.7481209646028354
unforgotten,deeds,1,0.46883197701235,0.7193994669914054,0.6627377434780638
dichromatic,animals,1,0.33765878984596,0.7618773643180262,0.6066056507743944
expository,films,1,0.5434601628350525,0.6449958209399587,0.6617372356637382
importunate,piety,0,0.48368109752009253,0.5834745948933165,0.5831310315616831
irrecognizable,head,1,0.07444881428793111,0.7273320741923723,0.41544258271640516
contrary,combinations,1,0.7451538014759549,0.7156528602544753,0.8371908979102577
deadlocked,talks,1,0.20970565323536255,0.44197950043803036,0.31495834197493366
mailed,notices,0,0.2492673868697698,0.5245427531686473,0.39441614887838067
cozy,lives,1,0.5470106987463609,0.7059901529519653,0.7039988238254615
joky,way,1,0.08898528387615137,0.8513120120669255,0.5060316191172526
preceptive,truths,1,0.3416521558194803,0.643389275269689,0.5314804722636141
crunchy,kind,1,0.41572555212006407,0.7915447658658242,0.6760365311491805
barbarous,triumphs,1,0.6910042315865187,0.5714402641771985,0.7079756630915212
unwieldy,artillery,1,0.5431477679560545,0.5641663786264585,0.6085447262281073
noncollinear,matching,0,0.3218747307678772,0.4732712753354159,0.4072874941316673
nondeterministic,transducer,1,0.4388592487469098,0.4671234346606293,0.4781538880602409
grassy,gulches,1,0.7422895685316656,0.4015911462985862,0.6294554635392718
optimised,procedures,1,0.3492124252362805,0.7393130245130745,0.599209249437087
wakeful,guardian,1,0.5524551660468554,0.5737391358391237,0.6207795849425505
furfuraceous,patches,0,0.15431440082891726,0.45980927531114646,0.29118457193880704
tabetic,symptoms,1,0.1471841012797139,0.49435206044265206,0.3092661004805541
barrelled,road,1,0.31937854211441363,0.7280534894231976,0.5727268568929582
jestful,mood,1,0.21157864060739023,0.7261695894177334,0.5024750470409054
unforgotten,injuries,1,0.3754062705814082,0.6251099642856645,0.5411067823438755
apodeictic,sentences,1,0.39948590700922443,0.7311918762343308,0.6260715326439708
zigzag,angle,1,0.5338658690257712,0.6703245106464033,0.6722003983539343
modified,sandstone,1,0.709415513134712,0.5833544125378289,0.7275741361552818
definitive,contrasts,1,0.7017633890517867,0.5714041880244041,0.7148403443542622
whopping,rates,1,0.48204872472558824,0.7785351146496519,0.7099693583022413
heliocentric,trajectories,1,0.4885894395221368,0.6117892400211125,0.6048368327797087
volscian,coast,1,0.4221903643026209,0.7196075234552535,0.633012797303993
nonlegal,usage,1,0.4130183016320145,0.7026651334785065,0.6160329872385532
concessive,policies,1,0.5161055371728483,0.8367596698124471,0.7699460829839782
fascist,blockade,1,0.6459882630288992,0.5699177302434918,0.6781569121948554
cuboidal,objects,1,0.5878233083550569,0.7992529546911763,0.7912721987647078
tantalizing,allusion,1,0.5164152093639567,0.5656729409402506,0.5924174616085492
gastralgic,pain,1,0.2277739577312891,0.7607826478269755,0.5355364020065599
unarmoured,battery,0,0.3469997113453597,0.6063279337882462,0.5106063898356344
unfaithful,priest,1,0.44625710934615204,0.586998089780407,0.5614811142643606
requisite,radius,1,0.6507156131631726,0.5520390212583886,0.6694620611413012
warbled,air,0,0.18320463728533262,0.6417789897567551,0.4289819333693126
ivied,rectory,0,0.5268360592055913,0.5107478908266398,0.563079846262716
responsible,mechanics,0,0.793513183232239,0.6629290914397792,0.8335858405344077
zonary,growth,1,0.30674298125635396,0.8196960458487803,0.6247188736345091
loutish,lot,0,0.3708495450967983,0.6779105559991903,0.5728059708699743
nondepartmental,enterprises,0,0.19412238293926662,0.6790389522683017,0.4603997638582705
modified,impedance,0,0.6887917729026078,0.5544881680521432,0.6954452353785987
grassy,tunnel,1,0.6485331726174174,0.5406307164665842,0.6605854110895591
atomic,dilemma,0,0.7409824628662058,0.5798269385957654,0.7454715942639476
exiled,woman,1,0.3818769196661046,0.6540466067060696,0.5642206060805434
baseless,region,1,0.493560365321114,0.7186994204825317,0.6781106375518053
freewheeling,women,1,0.4350475187083299,0.8401991880502755,0.7203053038499282
zigzag,contour,1,0.5253524574422686,0.5073995784129878,0.5599348166697116
formative,crises,1,0.7307586165456686,0.6776713098841501,0.8030736277574401
corpselike,lividity,1,0.30388322396446527,0.27080786425690595,0.26303197337541934
reporting,requirements,1,0.21043485032548842,0.6968099475529859,0.48249431477322446
roadside,area,1,0.42839783032382767,0.8102212387291244,0.6963941637076291
inextensible,wound,1,0.5033592950241714,0.7162058920769814,0.6827494247327328
crunchy,chicken,1,0.3767770142814741,0.5111645066723016,0.4672807127051075
heartsick,comrades,1,0.26369521700694265,0.5389274496687987,0.41308401113171056
nonbusiness,uses,1,0.418313622218392,0.6576082764635455,0.5898835309893047
necked,gentleman,1,0.4400521282508178,0.7483123750534791,0.6632675879681905
baseless,trifles,1,0.49280478247708903,0.5077706585148899,0.5393401090347446
phantasmagorical,landscape,1,0.3017254943875007,0.6971442317514153,0.5411604642436519
phantasmagorical,nature,1,0.2324180547310024,0.8021897053005177,0.5656565282716401
reedy,meadows,1,0.3889375372327169,0.4481565271778769,0.43375764715003423
preceptive,poetry,1,0.4034963278980283,0.7347473778010666,0.6309701421727243
majestical,air,1,0.41748151649877285,0.8299387279490998,0.7023321766040552
unsteady,problem,0,0.34394290925424253,0.5576098122282286,0.4767092980846694
nondepartmental,bodies,0,0.04909803138578348,0.6019084678573347,0.3169834188393384
indomitable,regiment,1,0.6689239954585054,0.6560201509274678,0.7492905680067893
blank,commitment,1,0.6766848708498501,0.5963998321357832,0.7151716976634799
beautiful,content,1,0.7144219416159664,0.5630971202981234,0.7174985389285977
interprovincial,network,1,0.4429698611847319,0.7230392023361044,0.6485662895535612
mappable,boundaries,1,0.2937669123300741,0.6470111746687353,0.5031974625634129
drunken,season,1,0.6415067635427844,0.6818475424999958,0.7486699081997632
fascist,involvement,1,0.6171507084083886,0.6627867720029542,0.7205800246413566
jordanian,area,1,0.5235196241976068,0.7715883946674962,0.73196593179189
volscian,senators,1,0.3918323728076955,0.5261666064359237,0.4867551124249856
omnivorous,machine,0,0.5040198511826703,0.674992212929267,0.6561522759975245
sinew,cut,0,0.4845208714465554,0.7194634222824837,0.6728241707077693
tabetic,joints,1,0.2806631273276407,0.5013880435344836,0.3993362025391753
interdental,levels,0,0.5851257419013286,0.888720780898285,0.8482010429927399
graphic,smoothing,0,0.6881473771851243,0.3968169062519963,0.5916619853593295
